Date,Futures,Spot,Rate
1994-06-28,0.5,0.5,4.50000
1994-06-27,0.495,0.49700000000000005,4.50000
1994-06-24,0.504,0.505,4.43750
1994-06-23,0.507,0.508,4.37500
1994-06-22,0.498,0.5,4.43750
1994-06-21,0.505,0.505,4.37500
1994-06-20,0.515,0.515,4.31250
1994-06-17,0.52,0.521,4.31250
1994-06-16,0.505,0.506,4.31250
1994-06-15,0.506,0.507,4.31250
1994-06-14,0.479,0.48200000000000004,4.37500
1994-06-13,0.47600000000000003,0.478,4.31250
1994-06-10,0.469,0.47,4.31250
1994-06-09,0.47,0.47100000000000003,4.31250
1994-06-08,0.466,0.467,4.31250
1994-06-07,0.465,0.46299999999999997,4.31250
1994-06-06,0.47600000000000003,0.47600000000000003,4.31250
1994-06-03,0.48200000000000004,0.48200000000000004,4.37500
1994-06-02,0.485,0.484,4.37500
1994-06-01,0.494,0.491,4.37500
1994-05-31,0.49700000000000005,0.496,4.37500
1994-05-27,0.484,0.483,4.37500
1994-05-26,0.478,0.47700000000000004,4.37500
1994-05-25,0.47600000000000003,0.475,4.37500
1994-05-24,0.47600000000000003,0.47600000000000003,4.37500
1994-05-23,0.479,0.47700000000000004,4.31250
1994-05-20,0.483,0.48,4.31250
1994-05-19,0.479,0.47600000000000003,4.37500
1994-05-18,0.47700000000000004,0.475,4.37500
1994-05-17,0.47,0.47,4.37500
1994-05-16,0.478,0.478,4.37500
1994-05-13,0.485,0.485,4.43750
1994-05-12,0.48200000000000004,0.484,4.43750
1994-05-11,0.479,0.48100000000000004,4.43750
1994-05-10,0.478,0.479,4.50000
1994-05-09,0.483,0.486,4.43750
1994-05-06,0.48100000000000004,0.48200000000000004,4.18750
1994-05-05,0.473,0.474,4.12500
1994-05-04,0.467,0.46799999999999997,4.06250
1994-05-03,0.469,0.47100000000000003,4.06250
1994-05-02,0.47600000000000003,0.47600000000000003,.
1994-04-29,0.47100000000000003,0.47100000000000003,4.00000
1994-04-28,0.465,0.465,3.93750
1994-04-26,0.474,0.475,3.92188
1994-04-25,0.48200000000000004,0.486,3.87500
1994-04-22,0.479,0.48200000000000004,3.89844
1994-04-21,0.469,0.475,3.93750
1994-04-20,0.46399999999999997,0.473,3.93750
1994-04-19,0.462,0.47200000000000003,3.93750
1994-04-18,0.47,0.483,3.75000
1994-04-15,0.474,0.486,3.75000
1994-04-14,0.467,0.479,3.75000
1994-04-13,0.45799999999999996,0.47100000000000003,3.75000
1994-04-12,0.455,0.47,3.75000
1994-04-11,0.45799999999999996,0.474,3.75000
1994-04-08,0.451,0.469,3.75000
1994-04-07,0.44799999999999995,0.47700000000000004,3.75000
1994-04-06,0.455,0.489,3.75000
1994-04-05,0.45799999999999996,0.49700000000000005,3.82031
1994-04-04,0.462,0.505,.
1994-03-31,0.45799999999999996,0.484,3.68750
1994-03-30,0.45,0.489,3.68750
1994-03-29,0.446,0.47700000000000004,3.68750
1994-03-28,0.43799999999999994,0.474,3.68750
1994-03-25,0.46299999999999997,0.502,3.68750
1994-03-24,0.452,0.489,3.68750
1994-03-23,0.45,0.489,3.68750
1994-03-22,0.452,0.486,3.70313
1994-03-21,0.451,0.49200000000000005,3.62500
1994-03-18,0.445,0.48100000000000004,3.56250
1994-03-17,0.442,0.479,3.56250
1994-03-16,0.445,0.47700000000000004,3.56250
1994-03-15,0.446,0.47700000000000004,3.56250
1994-03-14,0.434,0.47200000000000003,3.56250
1994-03-11,0.43700000000000006,0.486,3.57813
1994-03-10,0.433,0.489,3.56250
1994-03-09,0.43799999999999994,0.49700000000000005,3.62500
1994-03-08,0.434,0.498,3.62500
1994-03-07,0.434,0.501,3.62500
1994-03-04,0.449,0.513,3.62500
1994-03-03,0.457,0.519,3.56250
1994-03-02,0.457,0.523,3.62500
1994-03-01,0.456,0.53,3.56250
1994-02-28,0.503,0.516,3.56250
1994-02-25,0.49700000000000005,0.5379999999999999,3.57813
1994-02-24,0.489,0.53,3.50000
1994-02-23,0.47200000000000003,0.504,3.43750
1994-02-22,0.46799999999999997,0.501,3.43750
1994-02-18,0.45799999999999996,0.48700000000000004,3.43750
1994-02-17,0.452,0.485,3.43750
1994-02-16,0.45,0.51,3.43750
1994-02-15,0.47100000000000003,0.534,3.43750
1994-02-14,0.478,0.573,3.37500
1994-02-11,0.51,0.628,3.37500
1994-02-10,0.503,0.616,3.37500
1994-02-09,0.494,0.609,3.37500
1994-02-08,0.506,0.608,3.37500
1994-02-07,0.5,0.583,3.37500
1994-02-04,0.511,0.588,3.25000
1994-02-03,0.523,0.607,3.18750
1994-02-02,0.536,0.594,3.18750
1994-02-01,0.518,0.568,3.12500
1994-01-31,0.537,0.542,3.12500
1994-01-28,0.527,0.532,3.12500
1994-01-27,0.531,0.537,3.12500
1994-01-26,0.523,0.529,3.12500
1994-01-25,0.499,0.509,3.12500
1994-01-24,0.494,0.498,3.12500
1994-01-21,0.48,0.483,3.12500
1994-01-20,0.48,0.48100000000000004,3.12500
1994-01-19,0.501,0.507,3.12500
1994-01-18,0.495,0.499,3.12500
1994-01-17,0.527,0.536,3.12500
1994-01-14,0.513,0.522,3.12500
1994-01-13,0.489,0.499,3.12500
1994-01-12,0.48100000000000004,0.49200000000000005,3.12500
1994-01-11,0.484,0.494,3.12500
1994-01-10,0.46799999999999997,0.473,3.12500
1994-01-07,0.48200000000000004,0.485,3.18750
1994-01-06,0.47700000000000004,0.48,3.25000
1994-01-05,0.479,0.478,3.25000
1994-01-04,0.46,0.461,3.25000
1994-01-03,0.452,0.452,.
1993-12-30,0.442,0.44299999999999995,3.25000
1993-12-29,0.44799999999999995,0.449,3.28125
1993-12-28,0.436,0.43700000000000006,.
1993-12-27,0.44299999999999995,0.442,.
1993-12-23,0.442,0.434,3.25000
1993-12-22,0.44,0.431,3.25000
1993-12-21,0.434,0.426,3.22656
1993-12-20,0.43799999999999994,0.429,3.19531
1993-12-17,0.441,0.43,3.19531
1993-12-16,0.446,0.436,3.25000
1993-12-15,0.445,0.42700000000000005,3.25781
1993-12-14,0.439,0.419,3.31250
1993-12-13,0.43799999999999994,0.419,3.31250
1993-12-10,0.45299999999999996,0.434,3.31250
1993-12-09,0.442,0.425,3.37500
1993-12-08,0.441,0.424,3.38281
1993-12-07,0.445,0.43200000000000005,3.44531
1993-12-06,0.446,0.43200000000000005,3.50000
1993-12-03,0.45899999999999996,0.447,3.50000
1993-12-02,0.45799999999999996,0.447,3.50000
1993-12-01,0.47200000000000003,0.461,3.56250
1993-11-30,0.47,0.461,3.56250
1993-11-29,0.469,0.46399999999999997,3.56250
1993-11-24,0.501,0.496,3.17188
1993-11-23,0.503,0.495,3.18750
1993-11-22,0.516,0.507,3.18750
1993-11-19,0.516,0.506,3.15625
1993-11-18,0.52,0.509,3.12500
1993-11-17,0.524,0.514,3.12500
1993-11-16,0.511,0.5,3.13281
1993-11-15,0.513,0.504,3.18750
1993-11-12,0.516,0.507,3.18750
1993-11-11,0.518,0.509,3.18750
1993-11-10,0.507,0.498,3.18750
1993-11-09,0.505,0.49700000000000005,3.18750
1993-11-08,0.507,0.498,3.18750
1993-11-05,0.513,0.505,3.18750
1993-11-04,0.521,0.513,3.18750
1993-11-03,0.525,0.516,3.18750
1993-11-02,0.524,0.512,3.18750
1993-11-01,0.531,0.526,3.18750
1993-10-29,0.511,0.509,3.18750
1993-10-28,0.521,0.517,3.18750
1993-10-27,0.525,0.521,3.18750
1993-10-26,0.522,0.516,3.18750
1993-10-25,0.523,0.52,3.18750
1993-10-22,0.534,0.5329999999999999,3.18750
1993-10-21,0.541,0.539,3.18750
1993-10-20,0.542,0.54,3.18750
1993-10-19,0.54,0.534,3.18750
1993-10-18,0.539,0.534,3.18750
1993-10-15,0.545,0.541,3.18750
1993-10-14,0.555,0.5489999999999999,3.18750
1993-10-13,0.557,0.55,3.18750
1993-10-12,0.562,0.552,3.18750
1993-10-11,0.564,0.557,3.18750
1993-10-08,0.56,0.5529999999999999,3.18750
1993-10-07,0.5589999999999999,0.551,3.18750
1993-10-06,0.5579999999999999,0.551,3.18750
1993-10-05,0.5539999999999999,0.5479999999999999,3.18750
1993-10-04,0.5589999999999999,0.552,3.18750
1993-10-01,0.5670000000000001,0.5589999999999999,3.18750
1993-09-30,0.565,0.56,3.18750
1993-09-29,0.5539999999999999,0.5489999999999999,3.18750
1993-09-28,0.534,0.5329999999999999,3.18750
1993-09-27,0.531,0.525,3.18750
1993-09-24,0.531,0.526,3.18750
1993-09-23,0.535,0.528,3.18750
1993-09-22,0.531,0.524,3.18750
1993-09-21,0.539,0.532,3.18750
1993-09-20,0.537,0.528,3.18750
1993-09-17,0.519,0.509,3.18750
1993-09-16,0.514,0.505,3.18750
1993-09-15,0.518,0.508,3.14844
1993-09-14,0.517,0.505,3.12500
1993-09-13,0.514,0.505,3.12500
1993-09-10,0.514,0.504,3.12500
1993-09-09,0.514,0.504,3.12500
1993-09-08,0.511,0.501,3.12500
1993-09-07,0.511,0.501,3.12500
1993-09-03,0.529,0.52,3.18750
1993-09-02,0.532,0.523,3.18750
1993-09-01,0.531,0.52,3.18750
1993-08-31,0.527,0.525,3.18750
1993-08-30,0.54,0.531,.
1993-08-27,0.5379999999999999,0.53,3.18750
1993-08-26,0.529,0.517,3.18750
1993-08-25,0.525,0.515,3.18750
1993-08-24,0.53,0.521,3.18750
1993-08-23,0.5329999999999999,0.524,3.18750
1993-08-20,0.527,0.518,3.18750
1993-08-19,0.524,0.515,3.18750
1993-08-18,0.523,0.514,3.18750
1993-08-17,0.529,0.518,3.18750
1993-08-16,0.528,0.514,3.18750
1993-08-13,0.536,0.521,3.18750
1993-08-12,0.528,0.511,3.18750
1993-08-11,0.516,0.498,3.18750
1993-08-10,0.5,0.48100000000000004,3.18750
1993-08-09,0.502,0.483,3.18750
1993-08-06,0.494,0.478,3.18750
1993-08-05,0.501,0.484,3.18750
1993-08-04,0.507,0.494,3.18750
1993-08-03,0.508,0.494,3.18750
1993-08-02,0.512,0.499,3.18750
1993-07-30,0.499,0.494,3.18750
1993-07-29,0.508,0.499,3.18750
1993-07-28,0.514,0.504,3.18750
1993-07-27,0.516,0.506,3.18750
1993-07-26,0.504,0.496,3.18750
1993-07-23,0.502,0.494,3.18750
1993-07-22,0.49700000000000005,0.489,3.18750
1993-07-21,0.502,0.498,3.12500
1993-07-20,0.49700000000000005,0.495,3.12500
1993-07-19,0.505,0.501,3.12500
1993-07-16,0.488,0.483,3.12500
1993-07-15,0.49700000000000005,0.49200000000000005,3.15625
1993-07-14,0.493,0.486,3.18750
1993-07-13,0.506,0.49700000000000005,3.18750
1993-07-12,0.507,0.5,3.18750
1993-07-09,0.505,0.499,3.18750
1993-07-08,0.498,0.49200000000000005,3.18750
1993-07-07,0.506,0.501,3.18750
1993-07-06,0.513,0.509,3.12500
1993-07-02,0.508,0.509,3.18750
1993-07-01,0.517,0.513,3.18750
1993-06-30,0.525,0.522,3.18750
1993-06-29,0.526,0.522,3.18750
1993-06-28,0.524,0.521,3.19531
1993-06-25,0.523,0.517,3.21094
1993-06-24,0.52,0.517,3.25000
1993-06-23,0.521,0.519,3.25000
1993-06-22,0.519,0.518,3.18750
1993-06-21,0.52,0.518,3.18750
1993-06-18,0.522,0.52,3.18750
1993-06-17,0.52,0.517,3.18750
1993-06-16,0.525,0.519,3.18750
1993-06-15,0.52,0.515,3.18750
1993-06-14,0.525,0.519,3.18750
1993-06-11,0.53,0.525,3.25000
1993-06-10,0.532,0.526,3.25000
1993-06-09,0.539,0.5329999999999999,3.25000
1993-06-08,0.537,0.528,3.25000
1993-06-07,0.536,0.531,3.25000
1993-06-04,0.541,0.5379999999999999,3.18750
1993-06-03,0.542,0.5379999999999999,3.18750
1993-06-02,0.5479999999999999,0.54,3.18750
1993-06-01,0.551,0.5489999999999999,3.25000
1993-05-28,0.5489999999999999,0.546,3.25000
1993-05-27,0.546,0.5429999999999999,3.18750
1993-05-26,0.5429999999999999,0.539,3.18750
1993-05-25,0.5429999999999999,0.539,3.18750
1993-05-24,0.539,0.537,3.18750
1993-05-21,0.544,0.542,3.12500
1993-05-20,0.5489999999999999,0.545,3.12500
1993-05-19,0.54,0.537,3.14063
1993-05-18,0.5379999999999999,0.534,3.14844
1993-05-17,0.541,0.536,3.13281
1993-05-14,0.536,0.532,3.12500
1993-05-13,0.54,0.537,3.12500
1993-05-12,0.551,0.55,3.12500
1993-05-11,0.5589999999999999,0.556,3.12500
1993-05-10,0.564,0.561,3.12500
1993-05-07,0.562,0.556,3.12500
1993-05-06,0.5589999999999999,0.5529999999999999,3.12500
1993-05-05,0.557,0.5539999999999999,3.12500
1993-05-04,0.556,0.551,3.12500
1993-05-03,0.5589999999999999,0.5539999999999999,.
1993-04-30,0.555,0.5529999999999999,3.12500
1993-04-29,0.56,0.556,3.12500
1993-04-27,0.5539999999999999,0.546,3.12500
1993-04-26,0.557,0.55,3.12500
1993-04-23,0.5579999999999999,0.551,3.12500
1993-04-22,0.5479999999999999,0.541,3.12500
1993-04-21,0.552,0.546,3.14844
1993-04-20,0.551,0.5489999999999999,3.18750
1993-04-19,0.555,0.55,3.18750
1993-04-16,0.5589999999999999,0.552,3.18750
1993-04-15,0.5589999999999999,0.5539999999999999,3.18750
1993-04-14,0.56,0.556,3.18750
1993-04-13,0.561,0.555,3.18750
1993-04-12,0.565,0.561,.
1993-04-08,0.56,0.556,3.18750
1993-04-07,0.5660000000000001,0.564,3.18750
1993-04-06,0.56,0.5579999999999999,3.18750
1993-04-05,0.57,0.5710000000000001,3.18750
1993-04-02,0.5720000000000001,0.574,3.18750
1993-04-01,0.5670000000000001,0.565,3.18750
1993-03-31,0.5589999999999999,0.5579999999999999,3.18750
1993-03-30,0.56,0.5579999999999999,3.18750
1993-03-29,0.569,0.57,3.18750
1993-03-26,0.5770000000000001,0.58,3.18750
1993-03-25,0.5820000000000001,0.588,3.18750
1993-03-24,0.581,0.588,3.18750
1993-03-23,0.581,0.591,3.18750
1993-03-22,0.5720000000000001,0.5770000000000001,3.18750
1993-03-19,0.58,0.588,3.18750
1993-03-18,0.584,0.588,3.18750
1993-03-17,0.579,0.581,3.18750
1993-03-16,0.581,0.581,3.18750
1993-03-15,0.573,0.5770000000000001,3.18750
1993-03-12,0.5820000000000001,0.583,3.18750
1993-03-11,0.573,0.573,3.18750
1993-03-10,0.581,0.581,3.18750
1993-03-09,0.583,0.586,3.18750
1993-03-08,0.581,0.5820000000000001,3.18750
1993-03-05,0.593,0.591,3.18750
1993-03-04,0.598,0.598,3.18750
1993-03-03,0.5820000000000001,0.578,3.18750
1993-03-02,0.5770000000000001,0.574,3.18750
1993-02-26,0.58,0.5760000000000001,3.18750
1993-02-25,0.588,0.585,3.18750
1993-02-24,0.574,0.57,3.12500
1993-02-23,0.573,0.568,3.12500
1993-02-22,0.565,0.5589999999999999,3.12500
1993-02-19,0.5529999999999999,0.547,3.12500
1993-02-18,0.546,0.54,3.12500
1993-02-17,0.546,0.541,3.12500
1993-02-16,0.551,0.546,3.12500
1993-02-12,0.556,0.551,3.15625
1993-02-11,0.5670000000000001,0.561,3.17188
1993-02-10,0.5660000000000001,0.561,3.15625
1993-02-09,0.563,0.562,3.16406
1993-02-08,0.5670000000000001,0.562,3.15625
1993-02-05,0.569,0.563,3.16406
1993-02-04,0.5670000000000001,0.561,3.18750
1993-02-02,0.5589999999999999,0.552,3.18750
1993-02-01,0.5670000000000001,0.561,3.12500
1993-01-29,0.5579999999999999,0.557,3.12500
1993-01-28,0.565,0.563,3.18750
1993-01-27,0.545,0.544,3.18750
1993-01-26,0.552,0.5529999999999999,3.18750
1993-01-25,0.546,0.5429999999999999,3.18750
1993-01-22,0.52,0.516,3.18750
1993-01-21,0.52,0.516,3.18750
1993-01-20,0.517,0.511,3.18750
1993-01-19,0.529,0.519,3.18750
1993-01-18,0.5329999999999999,0.526,3.18750
1993-01-15,0.534,0.525,3.18750
1993-01-14,0.531,0.522,3.25000
1993-01-13,0.525,0.514,3.25000
1993-01-12,0.526,0.515,3.25000
1993-01-11,0.535,0.524,3.25000
1993-01-08,0.537,0.523,3.28906
1993-01-07,0.536,0.523,3.25000
1993-01-06,0.5429999999999999,0.532,3.25781
1993-01-05,0.5579999999999999,0.54,3.27344
1993-01-04,0.552,0.541,3.31250
1992-12-31,0.564,0.56,3.31250
1992-12-30,0.569,0.565,3.31250
1992-12-29,0.568,0.562,3.50000
1992-12-28,0.578,0.5670000000000001,.
1992-12-23,0.589,0.5770000000000001,3.43750
1992-12-22,0.568,0.556,3.43750
1992-12-21,0.5710000000000001,0.5579999999999999,3.43750
1992-12-18,0.562,0.5529999999999999,3.54688
1992-12-17,0.563,0.551,3.56250
1992-12-16,0.555,0.545,3.62500
1992-12-15,0.5379999999999999,0.531,3.68750
1992-12-14,0.542,0.5329999999999999,3.68750
1992-12-11,0.547,0.539,3.68750
1992-12-10,0.5589999999999999,0.551,3.75000
1992-12-09,0.544,0.535,3.75000
1992-12-08,0.545,0.5329999999999999,3.87500
1992-12-07,0.555,0.547,4.00000
1992-12-04,0.542,0.529,4.06250
1992-12-03,0.5429999999999999,0.529,4.12500
1992-12-02,0.5579999999999999,0.544,4.14844
1992-12-01,0.5579999999999999,0.547,4.25000
1992-11-30,0.561,0.5539999999999999,4.25000
1992-11-25,0.5710000000000001,0.565,3.17188
1992-11-24,0.565,0.5539999999999999,3.18750
1992-11-23,0.56,0.546,3.18750
1992-11-20,0.573,0.5589999999999999,3.18750
1992-11-19,0.573,0.56,3.18750
1992-11-18,0.565,0.551,3.25000
1992-11-17,0.581,0.578,3.26563
1992-11-16,0.589,0.578,3.25000
1992-11-13,0.578,0.565,3.25000
1992-11-12,0.58,0.5660000000000001,3.25000
1992-11-11,0.586,0.5710000000000001,3.25000
1992-11-10,0.581,0.5660000000000001,3.28906
1992-11-09,0.584,0.569,3.25000
1992-11-06,0.574,0.56,3.18750
1992-11-05,0.589,0.5760000000000001,3.19531
1992-11-04,0.584,0.57,3.21094
1992-11-03,0.594,0.58,3.25000
1992-11-02,0.601,0.5870000000000001,3.25000
1992-10-30,0.588,0.5820000000000001,3.25000
1992-10-29,0.595,0.588,3.25000
1992-10-28,0.614,0.608,3.25000
1992-10-27,0.617,0.612,3.31250
1992-10-26,0.619,0.612,3.31250
1992-10-23,0.618,0.613,3.25000
1992-10-22,0.619,0.613,3.25000
1992-10-21,0.627,0.62,3.31250
1992-10-20,0.642,0.633,3.37500
1992-10-19,0.648,0.642,3.25000
1992-10-16,0.6509999999999999,0.644,3.25000
1992-10-15,0.655,0.649,3.25000
1992-10-14,0.6459999999999999,0.645,3.31250
1992-10-13,0.645,0.6409999999999999,3.25000
1992-10-12,0.655,0.6509999999999999,3.18750
1992-10-09,0.659,0.638,3.18750
1992-10-08,0.642,0.638,3.18750
1992-10-07,0.638,0.631,3.12500
1992-10-06,0.633,0.628,3.06250
1992-10-05,0.635,0.628,3.12500
1992-10-02,0.639,0.63,3.00000
1992-10-01,0.639,0.63,3.18750
1992-09-30,0.632,0.628,3.18750
1992-09-29,0.629,0.628,3.18750
1992-09-28,0.632,0.628,3.25000
1992-09-25,0.628,0.624,3.31250
1992-09-24,0.633,0.628,3.37500
1992-09-23,0.64,0.634,3.37500
1992-09-22,0.626,0.621,3.31250
1992-09-21,0.622,0.618,3.25000
1992-09-18,0.618,0.615,3.25000
1992-09-17,0.624,0.621,3.18750
1992-09-16,0.63,0.626,3.18750
1992-09-15,0.631,0.62,3.12500
1992-09-14,0.635,0.631,3.12500
1992-09-11,0.628,0.622,3.18750
1992-09-10,0.622,0.616,3.18750
1992-09-09,0.617,0.613,3.18750
1992-09-08,0.618,0.611,3.18750
1992-09-04,0.608,0.603,3.43750
1992-09-03,0.606,0.601,3.43750
1992-09-02,0.607,0.601,3.43750
1992-09-01,0.612,0.606,3.50000
1992-08-31,0.605,0.602,.
1992-08-28,0.594,0.593,3.48438
1992-08-27,0.583,0.58,3.46875
1992-08-26,0.581,0.579,3.43750
1992-08-25,0.5820000000000001,0.578,3.43750
1992-08-24,0.593,0.591,3.37500
1992-08-21,0.578,0.574,3.37500
1992-08-20,0.584,0.58,3.37500
1992-08-19,0.5820000000000001,0.578,3.37500
1992-08-18,0.588,0.583,3.37500
1992-08-17,0.594,0.589,3.37500
1992-08-14,0.589,0.583,3.37500
1992-08-13,0.5870000000000001,0.58,3.37500
1992-08-12,0.579,0.5710000000000001,3.37500
1992-08-11,0.5760000000000001,0.565,3.37500
1992-08-10,0.5820000000000001,0.5760000000000001,3.37500
1992-08-07,0.5870000000000001,0.5820000000000001,3.43750
1992-08-06,0.596,0.591,3.43750
1992-08-05,0.586,0.5820000000000001,3.43750
1992-08-04,0.591,0.58,3.43750
1992-08-03,0.598,0.5920000000000001,3.43750
1992-07-31,0.605,0.604,3.37500
1992-07-30,0.604,0.603,3.37500
1992-07-29,0.609,0.61,3.37500
1992-07-28,0.618,0.616,3.37500
1992-07-27,0.624,0.624,3.37500
1992-07-24,0.624,0.623,3.38281
1992-07-23,0.617,0.616,3.39844
1992-07-22,0.609,0.608,3.37500
1992-07-21,0.599,0.6,3.37500
1992-07-20,0.606,0.602,3.37500
1992-07-17,0.599,0.595,3.37500
1992-07-16,0.601,0.597,3.37500
1992-07-15,0.603,0.598,3.43750
1992-07-14,0.599,0.593,3.43750
1992-07-13,0.601,0.597,3.43750
1992-07-10,0.594,0.589,3.43750
1992-07-09,0.593,0.589,3.43750
1992-07-08,0.591,0.5870000000000001,3.43750
1992-07-07,0.5870000000000001,0.586,3.50000
1992-07-06,0.602,0.599,3.56250
1992-07-02,0.612,0.61,3.87500
1992-07-01,0.605,0.602,3.93750
1992-06-30,0.601,0.601,3.93750
1992-06-29,0.619,0.617,3.93750
1992-06-26,0.623,0.62,3.88281
1992-06-25,0.632,0.628,3.88281
1992-06-24,0.637,0.635,3.93750
1992-06-23,0.621,0.622,3.93750
1992-06-22,0.618,0.618,3.93750
1992-06-19,0.615,0.612,3.87500
1992-06-18,0.612,0.61,3.87500
1992-06-17,0.61,0.609,3.87500
1992-06-16,0.608,0.604,3.93750
1992-06-15,0.61,0.609,3.93750
1992-06-12,0.612,0.608,3.93750
1992-06-11,0.609,0.605,3.93750
1992-06-10,0.615,0.611,3.93750
1992-06-09,0.606,0.602,3.93750
1992-06-08,0.613,0.613,3.93750
1992-06-05,0.619,0.619,4.00000
1992-06-04,0.609,0.609,4.00000
1992-06-03,0.608,0.608,4.00000
1992-06-02,0.604,0.608,4.00000
1992-06-01,0.603,0.603,4.00000
1992-05-29,0.605,0.604,4.00000
1992-05-28,0.6,0.596,4.00000
1992-05-27,0.593,0.589,4.00000
1992-05-26,0.596,0.594,3.93750
1992-05-22,0.563,0.562,3.93750
1992-05-21,0.561,0.5589999999999999,3.87500
1992-05-20,0.552,0.551,3.81250
1992-05-19,0.562,0.562,3.87500
1992-05-18,0.5710000000000001,0.5720000000000001,3.87500
1992-05-15,0.5720000000000001,0.569,3.87500
1992-05-14,0.568,0.569,3.81250
1992-05-13,0.5720000000000001,0.573,3.81250
1992-05-12,0.575,0.581,3.81250
1992-05-11,0.583,0.584,3.81250
1992-05-08,0.5770000000000001,0.578,3.75000
1992-05-07,0.574,0.578,3.84375
1992-05-06,0.5710000000000001,0.575,3.87500
1992-05-05,0.5660000000000001,0.575,3.93750
1992-05-04,0.5760000000000001,0.5820000000000001,.
1992-05-01,0.5670000000000001,0.573,3.93750
1992-04-30,0.579,0.578,3.93750
1992-04-29,0.57,0.569,3.93750
1992-04-28,0.561,0.5579999999999999,4.00000
1992-04-27,0.5529999999999999,0.5529999999999999,3.93750
1992-04-24,0.5529999999999999,0.552,4.00000
1992-04-23,0.5539999999999999,0.555,4.03125
1992-04-22,0.5579999999999999,0.562,4.10938
1992-04-21,0.574,0.575,4.12500
1992-04-20,0.5670000000000001,0.57,.
1992-04-16,0.565,0.5660000000000001,4.06250
1992-04-15,0.556,0.5589999999999999,4.07031
1992-04-14,0.551,0.5539999999999999,4.06250
1992-04-13,0.555,0.5579999999999999,4.06250
1992-04-10,0.561,0.565,4.00000
1992-04-09,0.555,0.5589999999999999,4.18750
1992-04-08,0.563,0.5660000000000001,4.18750
1992-04-07,0.555,0.565,4.20313
1992-04-06,0.56,0.568,4.25000
1992-04-03,0.557,0.568,4.25000
1992-04-02,0.5429999999999999,0.5539999999999999,4.25000
1992-04-01,0.545,0.5529999999999999,4.25000
1992-03-31,0.537,0.539,4.25000
1992-03-30,0.531,0.531,4.25000
1992-03-27,0.522,0.522,4.31250
1992-03-26,0.528,0.528,4.25000
1992-03-25,0.528,0.529,4.31250
1992-03-24,0.532,0.5329999999999999,4.37500
1992-03-23,0.535,0.537,4.37500
1992-03-20,0.5329999999999999,0.534,4.37500
1992-03-19,0.5429999999999999,0.544,4.37500
1992-03-18,0.532,0.534,4.37500
1992-03-17,0.541,0.5429999999999999,4.37500
1992-03-16,0.537,0.535,4.37500
1992-03-13,0.534,0.534,4.37500
1992-03-12,0.522,0.521,4.37500
1992-03-11,0.513,0.511,4.31250
1992-03-10,0.518,0.519,4.31250
1992-03-09,0.512,0.511,4.37500
1992-03-06,0.51,0.512,4.37500
1992-03-05,0.515,0.516,4.37500
1992-03-04,0.514,0.515,4.31250
1992-03-03,0.509,0.508,4.31250
1992-03-02,0.502,0.498,4.25000
1992-02-28,0.515,0.509,4.25000
1992-02-27,0.512,0.505,4.25000
1992-02-26,0.509,0.502,4.18750
1992-02-25,0.514,0.508,4.25000
1992-02-24,0.516,0.511,4.31250
1992-02-21,0.527,0.522,4.25000
1992-02-20,0.528,0.523,4.25000
1992-02-19,0.525,0.524,4.25000
1992-02-18,0.513,0.509,4.18750
1992-02-14,0.545,0.541,4.12500
1992-02-13,0.557,0.5529999999999999,4.00000
1992-02-12,0.5539999999999999,0.5489999999999999,4.00000
1992-02-11,0.552,0.551,4.00000
1992-02-10,0.5660000000000001,0.562,4.00000
1992-02-07,0.564,0.56,4.12500
1992-02-06,0.5529999999999999,0.55,4.06250
1992-02-05,0.5539999999999999,0.5479999999999999,4.12500
1992-02-04,0.5479999999999999,0.546,4.13281
1992-02-03,0.535,0.532,4.18750
1992-01-31,0.529,0.525,4.18750
1992-01-30,0.521,0.515,4.12500
1992-01-29,0.54,0.534,4.12500
1992-01-28,0.541,0.536,4.18750
1992-01-27,0.5539999999999999,0.55,4.18750
1992-01-24,0.547,0.541,4.20313
1992-01-23,0.532,0.525,4.18750
1992-01-22,0.529,0.521,4.18750
1992-01-21,0.5329999999999999,0.527,4.18750
1992-01-20,0.545,0.539,4.18750
1992-01-17,0.5489999999999999,0.541,4.18750
1992-01-16,0.5489999999999999,0.537,4.25000
1992-01-15,0.541,0.529,4.25000
1992-01-14,0.531,0.512,4.25000
1992-01-13,0.546,0.534,4.18750
1992-01-10,0.515,0.49700000000000005,4.12500
1992-01-09,0.499,0.47700000000000004,4.06250
1992-01-08,0.494,0.467,4.12500
1992-01-07,0.509,0.48100000000000004,4.19531
1992-01-06,0.519,0.491,4.25000
1992-01-03,0.521,0.493,4.25000
1992-01-02,0.516,0.486,4.25000
1991-12-31,0.483,0.469,4.31250
1991-12-30,0.48100000000000004,0.457,4.31250
1991-12-27,0.504,0.479,4.87500
1991-12-26,0.503,0.47700000000000004,.
1991-12-24,0.518,0.49700000000000005,5.02344
1991-12-23,0.518,0.494,4.75000
1991-12-20,0.511,0.489,5.12500
1991-12-19,0.535,0.512,4.93750
1991-12-18,0.547,0.522,4.87500
1991-12-17,0.5579999999999999,0.536,4.87500
1991-12-16,0.568,0.5489999999999999,4.87500
1991-12-13,0.5720000000000001,0.545,4.87500
1991-12-12,0.5660000000000001,0.537,4.87500
1991-12-11,0.5579999999999999,0.53,4.87500
1991-12-10,0.55,0.521,4.93750
